DistDisc,crashProb,runtime(ns)
0.01,1.0,1.3140227E9
0.05,0.15393179050873204,1.700332468E11
0.1,0.10013560738548645,5.64923663E11
0.5,0.13196145342113724,1.13113737E11
1,0.17943101830532615,3.95011963E10
1.5,0.41518046753095333,1.80538729E10
2,0.3125815487276097,2.76321067E10
