DistDisc,crashProb,runtime(ns)
0.25,0.3891331882678354,1.538037742E11
0.5,0.43161679971152406,2.13936421E10
1.0,0.597095207432885,4.8299916E9
1.5,0.5993870219818659,2.2464358E9
1.75,0.6916787755977677,2.1733371E9
2.0,1.0,1.0033753E9
