DistDisc,crashProb,runtime(ns)
0.5,0.361893173723163,2.9371130366E10
1.0,0.39897935584329747,4.2404901E9
1.1,0.4575601252312179,3.965088966E9
1.2,0.47835508144570643,2.562115633E9
1.3,0.5498433842422766,2.0997247E9
1.4,1.0,1.675023333E9
1.5,0.436198493223396,1.8548933E9
1.6,0.5450925544217561,1.689343266E9
1.65,1.0,8.29803133E8
1.7,0.5780749326355431,1.280115166E9
1.75,0.6109441301337649,2.026937733E9
1.8,0.6178156295733559,2.7906461E9
1.9,1.0,1.057256666E9
2.0,1.0,8.19877433E8
