DistDisc,crashProb,runtime(ns)
1,0.40644148021224796,5.982265E8
2,0.18686301545992948,1.738416E8
3,0.13015544571588772,2.042646E8
4,0.05859742865422772,2.311748E8
5,0.19384594193498075,2.960028E8
6,0.16344677932147872,2.671181E8
7,0.19754607845416958,4.581565E8
