(1 - p000)*(1 - p100)*(1 - pList10),p000*(1 - p100)*(1 - pList10),(1 - p001)*p100*(1 - pList10),0
(1 - p010)*(1 - p101)*pList10,0,0,p001*p100*(1 - pList10)
0,p010*(1 - p101)*pList10,0,0
0,0,(1 - p011)*p101*pList10,p011*p101*pList10
