DistDisc,crashProb,runtime(ns)
0.05,0.13833765795563926,5.9694865399E10
0.1,0.129152912927575,6.74506761E10
0.5,0.1579535473969271,1.57166427E10
1,0.2067731678842549,6.4529678E9
1.5,0.45304561948033906,3.502530101E9
2,0.40848409341839736,3.513022799E9
