DistDisc,crashProb,runtime(ns)
0.05,0.1570453218652459,2.74125101901E11
0.1,0.14897725030101833,4.26531916E11
0.5,0.17524831803479163,6.58370539E10
1,0.230346370509046,1.7483079E10
1.5,0.483326677815967,9.8161476E9
2,0.44087172620118625,1.1903608501E10
