DistDisc,crashProb,runtime(ns)
1.0,0.5127073417225045,3.63465326E10
1.5,0.4766356671476896,2.36152322E10
1.75,0.49546672207755865,1.79606945E10
2.0,0.9934425624463757,5.6767354E9
