1.243074552E9,4.064849741E9,7.456875807E9,4.698102484E9,4.281027113E9,1.540254647E9
6.56640566E8,3.771218009E9,7.235251726E9,5.83527492E9,6.066571274E9,3.393373349E9
5.50007062E8,3.765860593E9,7.305076508E9,6.352626003E9,6.732655462E9,2.451565141E9
6.66243034E8,3.819924939E9,6.981455301E9,6.732173726E9,5.812716276E9,1.574874236E9
5.36653727E8,4.151699544E9,7.235249601E9,6.522894477E9,4.950809674E9,3.533878838E9
5.43836416E8,3.840151565E9,6.911873767E9,6.06770495E9,6.565062489E9,2.568739268E9
6.73352555E8,3.816506467E9,7.401442052E9,5.756488923E9,6.2365876E9,5.166059999E9
