4.5668488871E10,1.05797586442E11,3.09215920236E11,3.08970541054E11,3.94315723568E11
5.0263023057E10,1.08768978554E11,3.30097360386E11,3.6875312297E11,4.70308259272E11
4.408053505E10,1.1148502392E11,3.45020146364E11,4.35459279372E11,4.12579922446E11
4.3745043026E10,1.08423986698E11,3.56273435549E11,4.96161173132E11,4.2939517408E11




5.1567875151E10,1.08956056691E11,3.0097809474E11,5.54431650774E11,8.83472447673E11
4.640823289E10,1.0108340416E11,3.69183452538E11,5.48507263518E11,9.97678172772E11
4.7859655665E10,1.14271084396E11,3.16288276935E11,5.46367931047E11,1.157553303625E12
5.0185629E10,1.13682074667E11,3.76579698178E11,5.75676291155E11,1.181239736668E12
4.9128001044E10,1.03873557139E11,3.21488511822E11,5.39823128438E11,1.39611374032E12
5.3571578778E10,1.40078011449E11,4.96970700224E11,7.18070671513E11,1.259591752271E12
6.1024951311E10,1.39215336333E11,5.0690713013E11,7.64117971944E11,1.410478575497E12
6.2786517879E10,1.4728519352E11,5.07842735725E11,7.61459798354E11,1.404953502324E12
5.7882092293E10,1.49555044108E11,5.56934277635E11,7.76728365439E11,1.285900233478E12
6.3220486682E10,1.42844944695E11,4.20987999558E11,8.04115667771E11,1.442268707447E12
6.0366018567E10,1.50500630274E11,5.25403236709E11,7.45027819685E11,1.505995400261E12
5.1725161731E10,1.29592542391E11,4.82520526647E11,6.71638753894E11,1.246273374822E12
