DistDisc,crashProb,runtime(ns)
0.01,0.3883555678337376,6.33915860601E11
0.05,0.1570453218652459,4.297296888E11
0.1,0.14897725030101833,4.635057605E11
0.5,0.17524831803479163,9.6826813499E10
1,0.230346370509046,3.66135274E10
1.5,0.483326677815967,2.13113213E10
2,0.44087172620118625,2.42438105E10
