DistDisc,crashProb,runtime(ns)
0.05,0.25688423788731035,4.015430389E11
0.1,0.2186191572121358,4.14474798699E11
0.5,0.2718642417634841,1.013142042E11
1,0.32301262204371833,3.72406021E10
1.5,0.6110116623381883,1.5584280101E10
2,0.5736646610815317,2.4002952E10
