DistDisc,crashProb,runtime(ns)
5.0,0.06509191346231677,5.8773337E9
10.0,0.028582605874863408,5.4128117E9
15.0,0.08306989688199246,9.2405079E9
20.0,0.19513521500413447,2.1758964E10
25.0,0.4252280909989126,1.97775615E10
30.0,0.6388453335585115,2.29589787E10
50.0,1.0,8.831535E8
100.0,1.0,1.519401E8
200.0,1.0,6.91537E7
