DistDisc,crashProb,runtime(ns)
0.1,0.14897725030101833,3.3138253E11
0.5,0.21152222086958367,5.47999186E10
1,0.3796795794135798,2.95883081E10
1.5,1.0,3.2148653E9
2,1.0,3.9626798E9
