(1 - p00)*(1 - p01)*(1 - p10),p00*(1 - p01)*(1 - p10),0,0
0,0,(1 - p01)^2*p10,0
p01*(1 - p10)*(1 - p11),0,0,(1 - p01)*p01*p10
0,p01*p10*(1 - p11),p01*(1 - p11)*p11,p01*p11^2
