DistDisc,crashProb,runtime(ns)
0.05,0.17191178188883874,1.152217283E11
0.1,0.17191178188883874,1.474531522E11
0.5,0.2763405725046757,2.20707945E10
1,0.5027945004611722,1.34246548E10
1.5,1.0,1.2430824E9
2,1.0,1.3114914E9
