0.0,3.729496711457614E-6,8.486676961183548E-5,0.0019311904907226562,0.043948878102813005,0.08595943450927734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,7.202368584348362E-9,3.729496711457614E-6,8.487365547008165E-5,0.0019347629793939074,0.003781079814646482,0.04579163622111082,0.08595958431494896,0.12612723279744387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,3.165103381793714E-10,1.6390719635669265E-7,3.8864908425184515E-6,8.8439560884279E-5,1.697263368550866E-4,0.002171036706610785,0.007392433292437877,0.04763439433940864,0.08772462095748779,0.12781484757556694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,3.1653601896505605E-10,1.4101550415268504E-8,3.2748516885178583E-7,7.458979513769507E-6,8.904536682782155E-5,3.2857877826279053E-4,0.0021780043348486803,0.00747000496252525,0.047640912550631666,0.08941549484122237,0.12781484757556694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,6.112417553074141E-13,3.170958472748809E-10,7.51829336155811E-9,1.710962401758656E-7,3.89454721182256E-6,1.4452978920449836E-5,1.7018949899063766E-4,3.354026054795402E-4,0.00401737871767842,0.007692779683767097,0.05101302622368086,0.08948639849441509,0.16452984463739995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,1.1804242653823027E-15,6.369225409920648E-13,2.781716061177004E-11,7.518877742103468E-9,1.7109905935544964E-7,6.35443835107299E-7,7.915885836125588E-6,9.602675289992461E-5,1.9359558839738438E-4,0.002191215738781421,0.004252890828629656,0.011071125123210183,0.0512997567196487,0.12788588815722046,0.1661432966567188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,2.3111538628619473E-15,6.380510911442222E-13,2.7818289161922196E-11,1.224931628764828E-9,2.7925386842769616E-8,3.489990796270066E-7,4.2271140983053095E-6,1.4953879351545333E-5,1.8113399440869427E-4,3.5258922709663733E-4,0.002417380200141819,0.007699982537294142,0.015994848367147187,0.08963145861245828,0.12949920324807848,0.20124782065396912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,5.187411322480822E-17,2.691080443914133E-14,1.222483410436034E-12,2.952007358551568E-11,1.2271920589947144E-9,1.534015455543862E-8,3.490493750209274E-7,4.227261098140988E-6,1.4954001646267935E-5,1.0940882855453312E-4,3.525900568659325E-4,8.748350315446521E-4,0.004614885805041919,0.011358278439288428,0.05452991356994411,0.09594020657169042,0.16768882397758103,0.23634638674174713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0146860233329188E-16,2.8039354591298825E-14,1.2268488275773386E-12,5.392938812453027E-11,1.2273382934522458E-9,1.5340252716965706E-8,2.1212131757922565E-7,1.1140292190793662E-6,8.722239502083253E-6,2.6041644710617856E-5,1.9616186778078666E-4,6.037414808521341E-4,0.002733398588936926,0.008002030627053099,0.016222591028866872,0.09299094720162338,0.13265506670506264,0.20278739006535906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.27962411632458E-18,1.2300187544907868E-15,5.372449916659366E-14,2.369943909842677E-12,5.5538304430929265E-11,1.2665964528920917E-9,1.5464034768483174E-8,2.122688259786538E-7,7.033835767779198E-7,8.724716074051166E-6,2.6047774848427103E-5,1.9616610933917693E-4,5.799122228774666E-4,0.0027334286757569265,0.008002100191071686,0.016222619793512166,0.05923752407945639,0.13265506670506264,0.20278739006535906,0.2699053834181352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
