9.4051369064E10,3.26295456214E11,1.425985277426E12,2.613547148602E12,2.867394967064E12
9.8099102167E10,3.90294963269E11,1.514126033411E12,2.75268909937E12,2.695575614766E12
8.9784586442E10,4.0560377941E11,1.45065322188E12,2.884722842704E12,3.290068803503E12
8.4858867633E10,3.85868911453E11,1.318655075112E12,2.531775943641E12,3.19804992182E12
9.3333650549E10,3.55126740521E11,1.339721790274E12,2.711506778056E12,3.230566484532E12
