DistDisc,crashProb,runtime(ns)
1,0.998430039403456,1.4495968E9
2,0.9953580541676007,4.482477E8
3,0.99273075804,7.863296E8
4,0.9910410130783367,1.4396331E9
5,0.9901764031232603,1.256906E9
6,0.9898390900318107,2.3570414E9
7,0.9895103789117786,4.2325625E9
