DistDisc,crashProb,runtime(ns)
1.0,0.29114885323496653,1.099408554E12
1.5,0.34678193736160673,4.9422569E11
1.75,0.32996032608520764,2.352331503E11
2.0,0.9996884393429338,2.402686861E11
