DistDisc,crashProb,runtime(ns)
1,0.45980273949878964,6.854226E8
2,0.23822442903170177,2.050426E8
3,0.18188729236702358,2.495547E8
4,0.3225238254729804,3.480088E8
5,0.24284403706477706,4.061971E8
6,0.21074928295804798,3.523456E8
7,0.16882578800626286,5.748019E8
