DistDisc,crashProb,runtime(ns)
1,0.9277336522066432,8.959975E8
2,0.7718245052581892,2.005122E8
3,0.6363644556431745,2.343598E8
4,0.5461237599388408,4.01667E8
5,0.49934236194160575,3.988282E8
6,0.48068806436031314,6.322046E8
7,0.4637583453380269,1.2940949E9
