(1 - p00)^2*(1 - p10),(1 - p00)*p00*(1 - p10),p00*(1 - p01)*(1 - p10),0
(1 - p01)*(1 - p10)*p10,0,0,p00*p01*(1 - p10)
0,(1 - p01)*p10^2,0,0
0,0,p01*p10*(1 - p11),p01*p10*p11
