1.538956071E9,4.375041218E9,3.340836463E9,4.144969902E9,8.885689198E9
6.07189352E8,3.281698659E9,3.767399842E9,3.806430342E9,5.808181273E9
5.32793168E8,1.545434054E9,3.382891205E9,6.792775534E9,7.36347814E9
6.81937528E8,1.646243945E9,3.355103431E9,3.761852234E9,1.0431311995E10
4.67958584E8,1.667404327E9,2.95337632E9,3.865875395E9,6.908958164E9
5.33792585E8,2.860515619E9,4.165420571E9,4.200127657E9,7.311420598E9
4.77737935E8,1.853307658E9,4.908284397E9,5.519063699E9,5.531260959E9
5.3700687E8,1.955039628E9,3.000420429E9,4.545679432E9,1.0162948013E10
5.44388375E8,1.848020885E9,3.146075391E9,4.216500622E9,9.553556823E9
5.48349452E8,2.257503523E9,3.252904967E9,4.37643317E9,7.948829859E9
6.28171865E8,2.583164568E9,4.853427071E9,4.058037996E9,6.101377474E9
5.65543187E8,1.700853111E9,4.716713069E9,6.743749509E9,5.948653994E9
