DistDisc,crashProb,runtime(ns)
1.0,0.21640387713147746,6.99664146E10
1.25,0.29430422699466297,4.15881566E10
1.5,0.23477157492986178,2.08571343E10
1.75,0.34014873675428614,2.28943033E10
