3.3244208631E10,7.7798369268E10,2.72333570454E11,5.36109807813E11,4.75586821974E11
3.3323600211E10,8.036051506E10,3.38693233126E11,5.45725749349E11,6.43489274606E11
3.2855977607E10,7.6503761963E10,2.41513094492E11,4.34219567565E11,5.31644049758E11
3.3248416853E10,7.8103650597E10,3.09335922588E11,5.14205401991E11,6.79845920917E11
3.2911783341E10,8.1623790115E10,2.61126749866E11,4.88653750742E11,7.99453571726E11
