DistDisc,crashProb,runtime(ns)
0.25,0.13089737369943424,8.512070354E11
0.5,0.1474177372161829,1.49055358E11
0.75,0.15013711677457123,4.21676377E10
1.0,0.1982018008391232,1.95990294E10
1.25,0.3045151178382943,1.09552088E10
1.5,0.23127742934198012,6.0485113E9
1.75,0.32035353129967975,5.3040177E9
2.0,1.0,2.7243675E9
