DistDisc,crashProb,runtime(ns)
1,0.6504019104325692,3.25596866E8
2,0.6281861887166332,1.82900766E8
3,0.45876262116091726,3.213257E8
4,0.3682367060939021,6.51760133E8
5,0.31184573149763495,1.1426591E9
6,0.2938235909913071,3.360580866E9
7,0.25574710362790093,1.39203673E10
