5.426981658E9,1.0254556952E10,1.6522107947E10,1.5937183499E10,1.6256001998E10
4.917427526E9,9.749738628E9,2.0017402799E10,2.1585593485E10,2.3053525207E10
4.879500349E9,1.0544852209E10,2.4562028636E10,2.8227168274E10,2.6406540366E10
5.676084369E9,1.7409467645E10,2.3475866214E10,3.7058926048E10,3.218068933E10



6.237941789E9,1.9110621953E10,3.1956710942E10,3.7803838547E10,2.920552774E10
6.781348159E9,1.3116294628E10,2.7732794173E10,3.5920679519E10,4.1198717842E10
9.10181004E9,1.8656636997E10,2.9673971401E10,4.150563679E10,3.7243268308E10
7.170293737E9,1.6068999312E10,2.7393170122E10,3.7166499473E10,4.0763351058E10
7.375148886E9,1.582466752E10,3.1210675551E10,3.765575195E10,3.7505957298E10
8.246483588E9,2.0295376344E10,2.920229504E10,3.9419894713E10,3.6049621882E10
8.862703707E9,1.8329339456E10,2.9930587703E10,3.8721202707E10,3.8788922256E10
9.857072716E9,1.7469506439E10,2.8889265123E10,4.4559677097E10,4.337022202E10
8.826823343E9,2.3091408314E10,3.9110542554E10,5.0214631864E10,3.8766991665E10
8.376199625E9,1.954909698E10,3.1131803618E10,4.0089799731E10,3.9536266631E10
8.612399289E9,1.8851801136E10,3.2601775898E10,4.1244834624E10,4.06571311E10
9.139854211E9,1.9572716102E10,3.2880696783E10,4.1644227502E10,3.8351773872E10
