DistDisc,crashProb,runtime(ns)
1.0,0.32655421241978205,2.082150912E11
1.5,0.30996002394360056,8.16950962E10
1.75,0.31388755099522525,5.31174708E10
1.8,0.3723383372847707,6.89454641E10
1.9,1.0,4.04660284E10
2.0,0.9985585397248927,3.84126637E10
