DistDisc,crashProb,runtime(ns)
0.75,0.19997062566790091,1.4246180018E12
1.0,0.26317316482599,6.202740462E11
1.25,0.29502064609278406,3.023404617E11
1.5,0.2120953542011969,1.810984655E11
1.75,0.26098774553150333,9.7004360899E10
