6.34410395E9,5.47865883E9,8.490110003E9,1.1691907132E10,8.31037948E9,9.395510574E9
6.018514473E9,5.45286591E9,8.812198007E9,1.1731498257E10,8.599717101E9,9.886543436E9
6.449694785E9,5.81436945E9,9.473958674E9,1.2046390128E10,9.272793131E9,1.1009825406E10
6.883781617E9,6.169549035E9,9.874464949E9,1.1819683721E10,1.0009761176E10,1.1323177338E10
7.524100388E9,6.641920526E9,1.0701954651E10,1.2674345186E10,1.0268146775E10,1.1797701457E10
7.719038644E9,6.878629772E9,1.1103398686E10,1.355904086E10,1.1310790668E10,1.2947389989E10
8.298717574E9,7.452127563E9,1.1842306419E10,1.379110821E10,1.1811082392E10,1.3266396788E10
